61452,PERCHERO MADERA COLOR CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
17309,MESA MULTIUSOS,MADERA VINO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
17315,MESA MULTIUSOS,MADERA VINO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
21929,MESA DE TRABAJO MADERA,VINO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
41682,TELEVISOR,LCD 32 PLG PLASTICO NEGRO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
52542,SILLA DE OFICINA FIGURA II,"DISEÑO DE MARIO BELLINI. BASE CROMADA DE 5 RUEDAS PARA PISO DURO, ASIENTO Y RESPALDO EN PIEL COLOR NEGRO, BRAZOS FORRADOS EN PIEL COLOR NEGRO, CINTURON CENTRAL EN PIEL COLOR NEGRO, CON LOGOTI",3,2022-11-06 23:06:30,2022-11-06 23:08:12
52543,SILLA DE OFICINA FIGURA II,"DISEÑO DE MARIO BELLINI. BASE CROMADA DE 5 RUEDAS PARA PISO DURO, ASIENTO Y RESPALDO EN PIEL COLOR NEGRO, BRAZOS FORRADOS EN PIEL COLOR NEGRO, CINTURON CENTRAL EN PIEL COLOR NEGRO, CON LOGOTI",3,2022-11-06 23:06:30,2022-11-06 23:08:12
52545,SILLA DE OFICINA FIGURA II,"DISEÑO DE MARIO BELLINI. BASE CROMADA DE 5 RUEDAS PARA PISO DURO, ASIENTO Y RESPALDO EN PIEL COLOR NEGRO, BRAZOS FORRADOS EN PIEL COLOR NEGRO, CINTURON CENTRAL EN PIEL COLOR NEGRO, CON LOGOTI",3,2022-11-06 23:06:30,2022-11-06 23:08:12
52547,SILLA DE OFICINA FIGURA II,"DISEÑO DE MARIO BELLINI. BASE CROMADA DE 5 RUEDAS PARA PISO DURO, ASIENTO Y RESPALDO EN PIEL COLOR NEGRO, BRAZOS FORRADOS EN PIEL COLOR NEGRO, CINTURON CENTRAL EN PIEL COLOR NEGRO, CON LOGOTI",3,2022-11-06 23:06:30,2022-11-06 23:08:12
52551,SILLA DE OFICINA FIGURA II,"DISEÑO DE MARIO BELLINI. BASE CROMADA DE 5 RUEDAS PARA PISO DURO, ASIENTO Y RESPALDO EN PIEL COLOR NEGRO, BRAZOS FORRADOS EN PIEL COLOR NEGRO, CINTURON CENTRAL EN PIEL COLOR NEGRO, CON LOGOTI",3,2022-11-06 23:06:30,2022-11-06 23:08:12
52565,SILLA DE OFICINA FIGURA II,"DISEÑO DE MARIO BELLINI. BASE CROMADA DE 5 RUEDAS PARA PISO DURO, ASIENTO Y RESPALDO EN PIEL COLOR NEGRO, BRAZOS FORRADOS EN PIEL COLOR NEGRO, CINTURON CENTRAL EN PIEL COLOR NEGRO, CON LOGOTI",3,2022-11-06 23:06:30,2022-11-06 23:08:12
52570,SILLA DE OFICINA FIGURA II,"DISEÑO DE MARIO BELLINI. BASE CROMADA DE 5 RUEDAS PARA PISO DURO, ASIENTO Y RESPALDO EN PIEL COLOR NEGRO, BRAZOS FORRADOS EN PIEL COLOR NEGRO, CINTURON CENTRAL EN PIEL COLOR NEGRO, CON LOGOTI",3,2022-11-06 23:06:30,2022-11-06 23:08:12
52573,SILLA DE OFICINA FIGURA II,"DISEÑO DE MARIO BELLINI. BASE CROMADA DE 5 RUEDAS PARA PISO DURO, ASIENTO Y RESPALDO EN PIEL COLOR NEGRO, BRAZOS FORRADOS EN PIEL COLOR NEGRO, CINTURON CENTRAL EN PIEL COLOR NEGRO, CON LOGOTI",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56025,SILLON LC2 PARA 2 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
38366,TELEVISOR,LCD 32 PLG PLASTICO NEGRO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
41563,TELEVISOR,LCD 32 PLG PLASTICO NEGRO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
41769,TELEVISOR,LCD 32 PLG PLASTICO NEGRO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
53793,SILLA GORKA,"TAPIZADA EN PIEL, BASE PULIDA DE 5 PUNTAS CON RODAJAS Y BRAZOS",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56028,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56029,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56030,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56031,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56032,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56033,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56035,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56036,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56037,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56038,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56039,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56040,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56041,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56042,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56043,SILLA GORKA,"CON BRAZOS Y CON ESTRUCTURA EN ALUMINIO PULIDO Y ACABADO EN MADERA DE NOGAL M-685, SIN TAPIZAR,CON TACOS DE FIELTRO.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56044,MESA CARMA,"100 CM DE DIAMETRO, PIE LARGO CROMADO CON ENCIMERA EN MADERA DE NOGAL AMERICANO (M-685)",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56045,MESA CARMA,"100 CM DE DIAMETRO, PIE LARGO CROMADO CON ENCIMERA EN MADERA DE NOGAL AMERICANO (M-685)",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56046,MESA CARMA,"100 CM DE DIAMETRO, PIE LARGO CROMADO CON ENCIMERA EN MADERA DE NOGAL AMERICANO (M-685)",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56047,MESA CARMA,"100 CM DE DIAMETRO, PIE LARGO CROMADO CON ENCIMERA EN MADERA DE NOGAL AMERICANO (M-685)",3,2022-11-06 23:06:30,2022-11-06 23:08:12
63272,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63273,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63274,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63275,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63276,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63277,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63278,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63279,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63280,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63281,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63282,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63284,MESA PARA COMEDOR REDONDA FORMAICA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63287,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63288,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63289,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63290,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63291,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63292,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63293,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63294,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63295,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63296,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63297,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63298,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63299,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63300,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63301,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63302,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63303,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63304,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63305,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63306,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63307,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63308,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63309,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63310,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63311,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63312,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63313,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63314,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63315,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63316,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63317,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63318,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63319,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63320,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63321,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63322,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63324,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63325,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63326,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63327,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63328,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63329,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63330,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63331,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63332,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63333,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63334,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63335,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63336,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63337,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63338,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63339,SILLA FIJA MADERA CAFE,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
63340,SILLA FIJA,MADERA CAFE,3,2022-11-06 23:06:30,2022-11-06 23:08:12
55996,SILLON LC2 PARA 3 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56001,SILLON LC2 PARA 3 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56003,SILLON LC2 PARA 3 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56004,SILLON LC2 PARA 2 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56006,SILLON LC2 PARA 2 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56007,SILLON LC2 PARA 2 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56008,SILLON LC2 PARA 3 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56011,SILLON LC2 PARA 2 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56012,SILLON LC3 PARA 1 PERSONA,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56013,SILLON LC2 PARA 3 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56015,SILLON LC2 PARA 3 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56023,SILLON LC3 PARA 1 PERSONA,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
56026,SILLON LC2 PARA 2 PERSONAS,"DISEÑO DE LE CORBUSIER, PIERRE JEANNERET Y CHARLOTTE PERRIAND. ESTRUCTURA CROMADA, COJINES EN ASIENTOS Y RESPALDOS DE POLIURETANO Y POLIESTER FORRADOS EN PIEL SCOZIA COLOR NEGRO CON COSTURAS ",3,2022-11-06 23:06:30,2022-11-06 23:08:12
60407,SOFA UNA PLAZA,VINIL NEGRO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
60408,SOFA UNA PLAZA,VINIL NEGRO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
60546,SILLA APILABLE PLASTICO NEGRO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
65504,MESA ESQUINERA,MADERA CAFE,3,2022-11-06 23:06:30,2022-11-06 23:08:12
56021,SILLA GORKA,"RESPALDO Y ASIENTO TAPIZADO EN TELA GRIS, BASE DE 4 PUNTAS METALICA PINTADA Y BRAZOS.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
61719,TELEVISOR PANTALLA 32 PLG.,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62518,MESA,DE CRISTAL CUADRADA,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62813,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62814,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62815,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62816,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62817,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62818,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62819,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62820,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62821,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62822,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62823,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
62824,SILLA DE ALUMINIO,N/A,3,2022-11-06 23:06:30,2022-11-06 23:08:12
1345,MESA DE TRABAJO,MADERA CAFE,3,2022-11-06 23:06:30,2022-11-06 23:08:12
16867,MESA DE TRABAJO,FORMAICA CAFE,3,2022-11-06 23:06:30,2022-11-06 23:08:12
34407,MESA DE COMPUTO,MADERA VINO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
40220,MESA DE TRABAJO,MADERA VINO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
50456,SILLA DOS OPERATIVA,"ELEVACION NEUMATICA, RESPALDO EN MALLA, ASIENTO TAPIZADO EN TELA IMPORTADA, NEGRO, BASE DE 5 PUNTAS CON RODAJAS Y BRAZOS.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
50512,SILLA DOS OPERATIVA,"ELEVACION NEUMATICA, RESPALDO EN MALLA, ASIENTO TAPIZADO EN TELA IMPORTADA, NEGRO, BASE DE 5 PUNTAS CON RODAJAS Y BRAZOS.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
50676,SILLA DOS OPERATIVA,"ELEVACION NEUMATICA, RESPALDO EN MALLA, ASIENTO TAPIZADO EN TELA IMPORTADA, NEGRO, BASE DE 5 PUNTAS CON RODAJAS Y BRAZOS.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
51269,SILLA DOS OPERATIVA,"ELEVACION NEUMATICA, RESPALDO EN MALLA, ASIENTO TAPIZADO EN TELA IMPORTADA, NEGRO, BASE DE 5 PUNTAS CON RODAJAS Y BRAZOS.",3,2022-11-06 23:06:30,2022-11-06 23:08:12
64941,IMPRESORA,A COLOR LASERJET,3,2022-11-06 23:06:30,2022-11-06 23:08:12
66635,ESCANER,PLASTICO NEGRO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
6987,MESA MULTIUSOS,MADERA CAFE,3,2022-11-06 23:06:30,2022-11-06 23:08:12
9943,ESCRITORIO,FORMAICA GRIS,3,2022-11-06 23:06:30,2022-11-06 23:08:12
32026,SILLA SECRETARIAL,PLIANA NEGRO,3,2022-11-06 23:06:30,2022-11-06 23:08:12
